order_id,customer_id,order_date,status,payment_method,total_amount,shipping_days
ORD008566,C1608,2023-08-01,Delivered,Wallet,7754.31,7.0
ORD008567,C0234,2023-11-07,Cancelled,Debit Card,3126.33,
ORD008568,C0717,2022-02-22,Cancelled,UPI,1495.17,
ORD008569,C1045,2022-09-08,Delivered,Wallet,15944.69,5.0
ORD008570,C0250,2023-05-19,Delivered,Wallet,4950.22,1.0
ORD008571,C0887,2024-08-19,Delivered,Net Banking,8287.12,4.0
ORD008572,C0818,2024-02-06,Delivered,Wallet,7234.62,4.0
ORD008573,C0881,2023-05-27,Delivered,Debit Card,5021.88,9.0
ORD008574,C1280,2023-05-22,Delivered,Credit Card,8570.08,7.0
ORD008575,C1025,2022-03-06,Returned,Net Banking,4181.57,
ORD008576,C1351,2023-11-01,Delivered,Net Banking,5957.12,10.0
ORD008577,C1278,2022-07-28,Delivered,Wallet,3336.89,10.0
ORD008578,C1610,2024-05-15,Delivered,Net Banking,8901.68,5.0
ORD008579,C1137,2022-05-24,Delivered,Credit Card,2360.79,2.0
ORD008580,C1373,2022-06-29,Delivered,Credit Card,4380.4,7.0
ORD008581,C0940,2023-03-17,Delivered,Credit Card,3990.66,7.0
ORD008582,C1706,2022-12-17,Delivered,Debit Card,3927.63,7.0
ORD008583,C1435,2022-07-30,Cancelled,UPI,11837.92,
ORD008584,C0855,2024-06-18,Delivered,Wallet,5774.73,6.0
ORD008585,C1935,2022-04-04,Delivered,Debit Card,4263.5,7.0
ORD008586,C0799,2022-08-08,Delivered,Debit Card,1822.34,5.0
ORD008587,C1018,2024-07-22,Returned,Net Banking,13090.99,
ORD008588,C0023,2022-11-04,Delivered,UPI,1957.64,3.0
ORD008589,C1699,2024-10-28,Delivered,Debit Card,12003.82,1.0
ORD008590,C0185,2022-08-02,Delivered,UPI,8645.55,6.0
ORD008591,C1857,2024-11-11,Returned,Credit Card,2165.95,
ORD008592,C0938,2022-12-03,Delivered,Credit Card,1694.85,10.0
ORD008593,C0067,2023-09-12,Delivered,Net Banking,13138.15,1.0
ORD008594,C1785,2024-02-05,Cancelled,Credit Card,3073.82,
ORD008595,C0638,2023-10-23,Delivered,UPI,7383.19,2.0
ORD008596,C0736,2022-04-28,Delivered,Wallet,17969.97,4.0
ORD008597,C0210,2023-09-10,Delivered,Debit Card,9284.16,1.0
ORD008598,C0966,2023-08-05,Delivered,Debit Card,1976.74,5.0
ORD008599,C1225,2024-07-27,Delivered,Credit Card,5237.98,9.0
ORD008600,C1105,2022-12-17,Delivered,Wallet,3719.4,9.0
ORD008601,C1326,2022-12-18,Delivered,Net Banking,143.89,8.0
ORD008602,C1644,2023-08-31,Delivered,UPI,8757.07,6.0
ORD008603,C1512,2022-10-04,Returned,Wallet,2326.46,
ORD008604,C1735,2022-11-04,Delivered,Credit Card,6679.11,4.0
ORD008605,C1111,2022-09-15,Delivered,Debit Card,9356.01,6.0
ORD008606,C0654,2022-05-27,Delivered,Debit Card,10324.7,9.0
ORD008607,C1572,2023-02-20,Delivered,Debit Card,1617.94,10.0
ORD008608,C1682,2023-03-18,Delivered,Debit Card,7256.59,10.0
ORD008609,C0356,2023-05-08,Delivered,UPI,12821.55,8.0
ORD008610,C1657,2024-04-01,Returned,Net Banking,8674.44,
ORD008611,C1113,2023-07-02,Delivered,Net Banking,9827.84,8.0
ORD008612,C1821,2022-01-01,Cancelled,Credit Card,5524.14,
ORD008613,C0345,2022-01-06,Pending,UPI,4870.14,
ORD008614,C0041,2022-01-08,Delivered,Net Banking,8523.4,4.0
ORD008615,C0550,2024-03-15,Delivered,Net Banking,3948.4,4.0
ORD008616,C0844,2023-02-28,Cancelled,Debit Card,1841.5,
ORD008617,C0054,2022-07-13,Cancelled,Debit Card,8736.86,
ORD008618,C1872,2023-11-14,Delivered,UPI,7826.73,5.0
ORD008619,C1449,2022-10-16,Delivered,UPI,6650.43,6.0
ORD008620,C1113,2024-01-27,Delivered,Wallet,5957.61,5.0
ORD008621,C1262,2023-12-11,Pending,UPI,16641.62,
ORD008622,C0387,2022-08-16,Delivered,Wallet,1855.73,1.0
ORD008623,C0133,2022-02-02,Delivered,Wallet,8754.1,10.0
ORD008624,C1995,2022-11-26,Returned,Net Banking,5034.29,
ORD008625,C0797,2022-05-06,Delivered,Debit Card,8268.93,8.0
ORD008626,C0448,2022-11-21,Delivered,Net Banking,2819.27,7.0
ORD008627,C1278,2023-12-26,Delivered,UPI,1693.76,4.0
ORD008628,C1891,2022-05-10,Returned,UPI,12073.1,
ORD008629,C0525,2023-03-12,Delivered,Wallet,9185.56,7.0
ORD008630,C0338,2022-05-22,Delivered,Credit Card,10353.6,6.0
ORD008631,C0815,2023-06-25,Delivered,Debit Card,2227.07,2.0
ORD008632,C0863,2022-03-27,Delivered,Debit Card,11103.26,1.0
ORD008633,C0701,2022-04-17,Delivered,Debit Card,7057.67,7.0
ORD008634,C0662,2022-11-14,Delivered,Wallet,3768.97,1.0
ORD008635,C1505,2024-07-29,Delivered,Net Banking,9407.49,3.0
ORD008636,C0044,2022-06-23,Returned,UPI,6680.18,
ORD008637,C0115,2023-05-18,Returned,UPI,7505.35,
ORD008638,C0662,2024-10-19,Delivered,Net Banking,159.65,1.0
ORD008639,C1985,2022-12-17,Delivered,Net Banking,5712.8,2.0
ORD008640,C0751,2022-03-21,Delivered,Debit Card,116.33,2.0
ORD008641,C1369,2022-10-17,Returned,UPI,10095.85,
ORD008642,C1412,2022-11-03,Delivered,Debit Card,6957.28,8.0
ORD008643,C1749,2023-10-25,Delivered,Net Banking,5551.31,6.0
ORD008644,C1401,2022-07-10,Delivered,UPI,3632.34,4.0
ORD008645,C1459,2023-07-06,Delivered,Debit Card,13518.88,4.0
ORD008646,C0359,2022-07-03,Delivered,UPI,6708.64,2.0
ORD008647,C0559,2024-05-19,Delivered,Debit Card,9900.87,5.0
ORD008648,C0396,2022-05-30,Delivered,Wallet,3028.68,5.0
ORD008649,C1173,2022-11-06,Delivered,UPI,16324.13,9.0
ORD008650,C1274,2024-05-01,Delivered,Wallet,4964.51,1.0
ORD008651,C0237,2023-11-03,Delivered,Net Banking,795.07,2.0
ORD008652,C0150,2024-07-03,Delivered,Debit Card,5047.97,7.0
ORD008653,C0523,2022-03-13,Delivered,Debit Card,231.68,9.0
ORD008654,C1997,2023-10-23,Delivered,Net Banking,1442.67,9.0
ORD008655,C1404,2022-01-15,Delivered,UPI,8258.55,2.0
ORD008656,C0652,2022-08-30,Delivered,Credit Card,9745.57,7.0
ORD008657,C0435,2022-01-24,Delivered,Credit Card,7291.07,6.0
ORD008658,C1277,2022-08-15,Delivered,Net Banking,1894.04,9.0
ORD008659,C0642,2023-06-21,Delivered,Wallet,8850.11,9.0
ORD008660,C1242,2022-01-11,Cancelled,Net Banking,105.99,
ORD008661,C0645,2024-12-04,Delivered,Debit Card,2026.79,6.0
ORD008662,C0368,2024-02-12,Delivered,Debit Card,8148.86,1.0
ORD008663,C1997,2023-08-26,Delivered,Credit Card,7533.92,7.0
ORD008664,C1490,2022-03-08,Delivered,Wallet,5309.82,7.0
ORD008665,C1776,2024-07-13,Delivered,Net Banking,6345.86,3.0
ORD008666,C0462,2024-02-23,Delivered,Debit Card,872.24,9.0
ORD008667,C1176,2022-10-19,Delivered,Debit Card,534.07,7.0
ORD008668,C1956,2022-09-26,Delivered,Wallet,1227.91,2.0
ORD008669,C1264,2024-05-19,Delivered,UPI,2144.79,10.0
ORD008670,C1004,2024-01-08,Returned,Net Banking,3569.33,
ORD008671,C1366,2022-02-16,Cancelled,UPI,7109.28,
ORD008672,C1483,2022-10-27,Delivered,Wallet,5625.44,10.0
ORD008673,C1546,2022-01-20,Delivered,Debit Card,6120.56,8.0
ORD008674,C0828,2022-01-11,Delivered,Net Banking,5390.81,5.0
ORD008675,C1320,2024-06-02,Delivered,Wallet,6801.78,4.0
ORD008676,C0157,2022-03-04,Delivered,Debit Card,8639.55,6.0
ORD008677,C1460,2022-10-15,Delivered,Debit Card,1918.47,4.0
ORD008678,C0067,2024-05-30,Delivered,Net Banking,8153.81,10.0
ORD008679,C0291,2022-12-17,Delivered,UPI,16369.36,7.0
ORD008680,C1390,2022-03-04,Delivered,Wallet,4995.47,1.0
ORD008681,C0352,2022-10-12,Delivered,UPI,2269.28,2.0
ORD008682,C0032,2023-02-24,Returned,Debit Card,6098.71,
ORD008683,C1755,2023-08-22,Delivered,Credit Card,4965.05,5.0
ORD008684,C0987,2023-10-08,Delivered,Credit Card,7977.75,8.0
ORD008685,C0118,2022-07-25,Delivered,Wallet,6429.3,6.0
ORD008686,C1464,2022-10-01,Delivered,Net Banking,5358.56,2.0
ORD008687,C1824,2022-04-29,Delivered,Wallet,14102.53,2.0
ORD008688,C0535,2023-01-04,Delivered,Wallet,18248.25,1.0
ORD008689,C1151,2023-07-31,Delivered,Debit Card,8524.12,7.0
ORD008690,C0261,2022-01-31,Delivered,Wallet,8585.92,2.0
ORD008691,C0995,2023-02-03,Delivered,Net Banking,2006.98,1.0
ORD008692,C1532,2024-10-28,Delivered,Wallet,1449.22,8.0
ORD008693,C0630,2022-07-08,Delivered,Wallet,6516.59,4.0
ORD008694,C1601,2022-10-20,Delivered,Wallet,8338.51,7.0
ORD008695,C1138,2024-07-11,Delivered,Credit Card,4572.05,8.0
ORD008696,C0579,2023-10-22,Delivered,Net Banking,12198.05,10.0
ORD008697,C1393,2022-02-18,Pending,Net Banking,10956.62,
ORD008698,C0960,2022-01-13,Delivered,Net Banking,829.45,5.0
ORD008699,C1137,2022-06-26,Delivered,Net Banking,5386.86,7.0
ORD008700,C1651,2022-11-17,Delivered,Debit Card,11450.19,8.0
ORD008701,C1757,2022-11-20,Cancelled,Wallet,2917.48,
ORD008702,C1344,2024-01-17,Returned,Debit Card,4071.22,
ORD008703,C0792,2024-12-18,Delivered,UPI,4765.92,6.0
ORD008704,C0755,2022-08-24,Delivered,Credit Card,2770.67,4.0
ORD008705,C1569,2022-12-23,Delivered,UPI,9800.5,2.0
ORD008706,C0587,2023-10-11,Delivered,Net Banking,6402.65,10.0
ORD008707,C1842,2022-10-04,Delivered,Wallet,10371.69,3.0
ORD008708,C1019,2022-04-23,Delivered,Net Banking,3500.55,7.0
ORD008709,C1944,2022-01-20,Delivered,Debit Card,6319.19,6.0
ORD008710,C0631,2024-01-07,Delivered,Wallet,8537.33,8.0
ORD008711,C1426,2024-12-19,Returned,Net Banking,10926.11,
ORD008712,C1959,2024-10-11,Delivered,Wallet,13923.55,5.0
ORD008713,C0818,2024-01-30,Delivered,Net Banking,12331.16,8.0
ORD008714,C1805,2023-03-31,Delivered,UPI,4890.44,6.0
ORD008715,C0776,2022-04-07,Cancelled,Wallet,7086.2,
ORD008716,C1906,2024-04-17,Returned,Credit Card,17633.47,
ORD008717,C0939,2022-02-28,Delivered,Net Banking,6640.08,9.0
ORD008718,C0976,2023-12-08,Delivered,Wallet,3499.9,1.0
ORD008719,C1943,2023-08-21,Cancelled,UPI,4403.23,
ORD008720,C0756,2024-07-09,Delivered,Net Banking,5601.84,5.0
ORD008721,C1282,2024-02-16,Delivered,Debit Card,4215.2,10.0
ORD008722,C1770,2024-07-26,Delivered,Debit Card,1135.87,6.0
ORD008723,C1834,2022-03-24,Delivered,Credit Card,11590.78,10.0
ORD008724,C1416,2022-02-06,Delivered,Debit Card,9532.42,10.0
ORD008725,C0461,2022-09-28,Returned,Credit Card,8507.98,
ORD008726,C1690,2023-09-07,Delivered,Wallet,7623.65,3.0
ORD008727,C1066,2023-07-25,Delivered,Credit Card,7558.97,9.0
ORD008728,C1540,2022-05-14,Delivered,Credit Card,3311.13,6.0
ORD008729,C0544,2023-01-17,Delivered,Credit Card,3583.73,5.0
ORD008730,C1565,2022-12-27,Delivered,Credit Card,1287.06,10.0
ORD008731,C0216,2022-12-14,Delivered,Credit Card,7421.67,4.0
ORD008732,C0592,2024-11-18,Delivered,Net Banking,5730.92,10.0
ORD008733,C1850,2022-10-25,Delivered,Net Banking,13042.88,4.0
ORD008734,C0338,2024-06-11,Delivered,Debit Card,11731.23,8.0
ORD008735,C0463,2022-02-25,Delivered,UPI,6776.36,7.0
ORD008736,C0987,2024-07-24,Pending,Wallet,12735.19,
ORD008737,C0534,2022-01-03,Delivered,UPI,10219.11,10.0
ORD008738,C1959,2022-03-10,Delivered,Wallet,9017.98,6.0
ORD008739,C1105,2022-06-10,Delivered,UPI,2776.57,2.0
ORD008740,C0916,2022-08-09,Delivered,UPI,11271.19,6.0
ORD008741,C1925,2024-09-10,Delivered,UPI,3256.93,5.0
ORD008742,C1183,2022-03-07,Delivered,Wallet,5829.37,7.0
ORD008743,C1748,2024-10-29,Delivered,UPI,3510.02,6.0
ORD008744,C0733,2022-01-18,Delivered,Debit Card,3245.31,8.0
ORD008745,C0449,2023-06-23,Delivered,Debit Card,12533.66,5.0
ORD008746,C0459,2022-08-09,Delivered,Net Banking,10614.76,3.0
ORD008747,C0374,2022-11-22,Delivered,Credit Card,97.87,8.0
ORD008748,C1739,2022-02-13,Delivered,Net Banking,12084.55,7.0
ORD008749,C1642,2024-11-24,Delivered,UPI,11071.35,4.0
ORD008750,C0509,2022-12-09,Delivered,UPI,16320.34,5.0
ORD008751,C0583,2024-05-25,Delivered,Net Banking,13051.15,2.0
ORD008752,C1961,2022-05-28,Delivered,Credit Card,785.02,5.0
ORD008753,C0696,2024-01-13,Delivered,UPI,55.86,10.0
ORD008754,C1814,2024-06-09,Delivered,Net Banking,2317.35,10.0
ORD008755,C1736,2024-06-17,Cancelled,Credit Card,11012.7,
ORD008756,C0477,2024-10-11,Returned,Net Banking,5416.17,
ORD008757,C0406,2024-12-15,Delivered,Net Banking,7523.38,5.0
ORD008758,C1232,2023-10-12,Delivered,Net Banking,9507.76,6.0
ORD008759,C1619,2022-05-21,Delivered,UPI,5421.28,4.0
ORD008760,C0145,2022-04-14,Delivered,UPI,12295.06,3.0
ORD008761,C1605,2022-08-16,Delivered,Credit Card,1563.85,4.0
ORD008762,C0707,2022-11-01,Delivered,UPI,9573.93,1.0
ORD008763,C0746,2023-06-03,Delivered,Wallet,3794.26,7.0
ORD008764,C0260,2023-11-09,Cancelled,Net Banking,3731.04,
ORD008765,C1049,2023-11-22,Delivered,Debit Card,11847.63,9.0
ORD008766,C0490,2023-03-22,Returned,UPI,6098.15,
ORD008767,C1146,2022-07-27,Returned,Net Banking,5623.11,
ORD008768,C0409,2022-12-04,Delivered,UPI,4243.12,8.0
ORD008769,C0220,2022-07-05,Delivered,Wallet,6210.57,1.0
ORD008770,C1591,2022-07-11,Delivered,Wallet,3444.46,9.0
ORD008771,C0663,2024-12-31,Delivered,Credit Card,7999.76,7.0
ORD008772,C0280,2022-11-20,Delivered,Net Banking,1726.11,8.0
ORD008773,C1543,2022-06-02,Delivered,Credit Card,519.05,5.0
ORD008774,C0859,2023-03-24,Delivered,Credit Card,9801.51,4.0
ORD008775,C1700,2024-05-26,Cancelled,Wallet,2386.68,
ORD008776,C0244,2022-01-01,Delivered,UPI,2805.67,7.0
ORD008777,C0959,2022-05-05,Pending,Wallet,2688.65,
ORD008778,C0427,2024-02-23,Delivered,Debit Card,10555.27,9.0
ORD008779,C0436,2022-10-31,Delivered,UPI,5830.4,8.0
ORD008780,C0561,2022-10-14,Delivered,Wallet,9703.12,9.0
ORD008781,C1421,2023-05-26,Delivered,Debit Card,14613.44,9.0
ORD008782,C1092,2023-11-21,Returned,Wallet,14868.73,
ORD008783,C0710,2023-03-07,Delivered,Net Banking,3457.56,6.0
ORD008784,C1939,2024-11-13,Delivered,UPI,6948.17,3.0
ORD008785,C0629,2024-03-30,Delivered,Debit Card,6105.02,8.0
ORD008786,C1218,2022-08-23,Delivered,UPI,5395.83,6.0
ORD008787,C0894,2022-10-21,Delivered,Credit Card,10657.01,7.0
ORD008788,C0492,2022-06-06,Delivered,Net Banking,1908.21,4.0
ORD008789,C0150,2023-07-20,Delivered,Wallet,2392.33,7.0
ORD008790,C1328,2022-12-29,Delivered,Wallet,11416.55,4.0
ORD008791,C1763,2022-03-05,Cancelled,Debit Card,3150.94,
ORD008792,C1103,2022-07-09,Delivered,UPI,710.65,4.0
ORD008793,C1242,2022-07-13,Delivered,Credit Card,6208.11,5.0
ORD008794,C0181,2024-05-28,Delivered,Net Banking,8989.76,10.0
ORD008795,C1846,2022-02-04,Delivered,Wallet,1611.93,7.0
ORD008796,C0503,2024-04-21,Delivered,Debit Card,770.71,5.0
ORD008797,C0153,2022-07-16,Delivered,Wallet,15063.42,6.0
ORD008798,C0881,2024-05-26,Delivered,Net Banking,3911.89,7.0
ORD008799,C1332,2022-04-15,Delivered,Debit Card,6180.01,9.0
ORD008800,C0031,2024-01-31,Delivered,Debit Card,5535.96,4.0
ORD008801,C1962,2023-04-28,Delivered,Wallet,12606.35,6.0
ORD008802,C0276,2022-01-18,Delivered,Net Banking,4988.92,9.0
ORD008803,C0279,2022-01-14,Delivered,Debit Card,6323.7,4.0
ORD008804,C1376,2024-07-27,Pending,UPI,9654.42,
ORD008805,C1076,2022-11-06,Delivered,Credit Card,7585.03,3.0
ORD008806,C0178,2024-07-01,Returned,Credit Card,7163.1,
ORD008807,C0459,2023-05-16,Delivered,UPI,4620.35,1.0
ORD008808,C0491,2023-02-06,Delivered,Net Banking,13206.92,2.0
ORD008809,C0642,2024-06-20,Delivered,Wallet,1438.8,10.0
ORD008810,C1079,2022-05-08,Delivered,Net Banking,2338.94,3.0
ORD008811,C0298,2023-03-08,Delivered,UPI,4396.97,7.0
ORD008812,C1599,2024-03-18,Delivered,Credit Card,8933.01,2.0
ORD008813,C0772,2022-03-20,Returned,Debit Card,11892.08,
ORD008814,C1006,2024-05-04,Delivered,Wallet,60.23,7.0
ORD008815,C0716,2023-02-07,Delivered,UPI,9051.2,6.0
ORD008816,C0794,2024-06-08,Delivered,Wallet,10145.71,2.0
ORD008817,C1524,2022-08-01,Delivered,UPI,1332.23,9.0
ORD008818,C0568,2024-01-16,Delivered,Net Banking,3068.28,4.0
ORD008819,C1377,2022-11-05,Delivered,Debit Card,4906.14,8.0
ORD008820,C1660,2022-04-07,Delivered,Wallet,4339.24,1.0
ORD008821,C1604,2022-04-26,Delivered,UPI,5644.33,1.0
ORD008822,C1667,2024-08-14,Pending,Credit Card,12531.36,
ORD008823,C0081,2022-11-25,Delivered,Net Banking,4531.6,2.0
ORD008824,C0293,2022-07-11,Delivered,Credit Card,12832.39,4.0
ORD008825,C1387,2022-08-17,Returned,Net Banking,11087.59,
ORD008826,C0772,2024-11-30,Delivered,UPI,13571.22,9.0
ORD008827,C1730,2023-03-11,Delivered,UPI,6839.62,2.0
ORD008828,C1065,2022-12-27,Delivered,UPI,4312.44,4.0
ORD008829,C1916,2023-08-15,Delivered,Debit Card,4621.92,3.0
ORD008830,C0152,2022-09-14,Delivered,Debit Card,3752.82,8.0
ORD008831,C0140,2023-09-10,Delivered,Credit Card,5302.1,10.0
ORD008832,C0013,2022-03-16,Delivered,Net Banking,3344.8,2.0
ORD008833,C0848,2024-11-19,Delivered,Wallet,5847.06,10.0
ORD008834,C1696,2023-11-14,Delivered,Wallet,8072.52,3.0
ORD008835,C1798,2022-12-14,Cancelled,Credit Card,6770.86,
ORD008836,C1632,2023-02-16,Delivered,Net Banking,5443.39,3.0
ORD008837,C1086,2022-04-13,Delivered,Credit Card,7569.37,6.0
ORD008838,C1645,2022-07-23,Delivered,Debit Card,6195.74,7.0
ORD008839,C0314,2024-05-11,Cancelled,Credit Card,5514.88,
ORD008840,C0598,2024-12-12,Delivered,Wallet,5880.01,1.0
ORD008841,C1306,2024-08-27,Delivered,Debit Card,15554.64,1.0
ORD008842,C0217,2023-01-22,Returned,Wallet,5280.33,
ORD008843,C0337,2022-09-21,Delivered,Debit Card,20124.15,7.0
ORD008844,C0377,2022-09-12,Returned,UPI,6383.88,
ORD008845,C1555,2024-04-29,Delivered,Wallet,1594.98,2.0
ORD008846,C1814,2024-09-29,Delivered,Wallet,7582.21,6.0
ORD008847,C1412,2023-09-04,Cancelled,Net Banking,6501.73,
ORD008848,C0844,2022-11-27,Delivered,Debit Card,19769.98,1.0
ORD008849,C0048,2023-12-06,Delivered,Wallet,9138.03,8.0
ORD008850,C0224,2023-12-04,Delivered,Credit Card,2378.19,6.0
ORD008851,C0378,2022-12-01,Cancelled,Debit Card,558.38,
ORD008852,C1631,2024-07-10,Delivered,Debit Card,7627.33,8.0
ORD008853,C1911,2022-12-10,Delivered,UPI,5662.69,9.0
ORD008854,C0203,2022-07-06,Delivered,Net Banking,999.19,6.0
ORD008855,C0527,2022-09-15,Delivered,Credit Card,5084.01,1.0
ORD008856,C1368,2023-07-30,Delivered,Wallet,7142.97,10.0
ORD008857,C1066,2023-05-23,Delivered,Wallet,7483.33,8.0
ORD008858,C1149,2024-10-14,Delivered,Net Banking,11800.76,10.0
ORD008859,C1760,2022-05-03,Delivered,Credit Card,15748.75,10.0
ORD008860,C0493,2022-11-30,Delivered,Credit Card,1442.89,9.0
ORD008861,C1549,2022-10-19,Delivered,Debit Card,11820.3,7.0
ORD008862,C0015,2022-09-19,Returned,Debit Card,4618.39,
ORD008863,C0002,2022-02-04,Returned,Net Banking,4698.11,
ORD008864,C1694,2022-07-22,Delivered,Wallet,5650.73,9.0
ORD008865,C0076,2022-02-15,Delivered,Net Banking,12037.83,6.0
ORD008866,C0299,2023-02-28,Delivered,Credit Card,8569.47,6.0
ORD008867,C1307,2024-09-17,Delivered,Net Banking,1500.67,2.0
ORD008868,C1620,2022-03-21,Delivered,Credit Card,14660.38,7.0
ORD008869,C1001,2022-06-16,Delivered,Net Banking,8920.64,5.0
ORD008870,C0004,2022-04-29,Delivered,Wallet,3197.51,3.0
ORD008871,C1190,2024-08-16,Cancelled,Wallet,17557.84,
ORD008872,C0868,2024-01-02,Delivered,Debit Card,1862.78,9.0
ORD008873,C0980,2024-10-15,Delivered,Credit Card,7543.96,10.0
ORD008874,C1528,2022-08-03,Delivered,Debit Card,8688.05,9.0
ORD008875,C0225,2022-09-14,Cancelled,Debit Card,20214.6,
ORD008876,C0793,2024-12-02,Delivered,Debit Card,18460.79,2.0
ORD008877,C0399,2023-09-18,Delivered,UPI,2144.0,5.0
ORD008878,C0723,2024-10-05,Delivered,Wallet,668.04,4.0
ORD008879,C1617,2024-06-11,Delivered,Net Banking,9688.98,7.0
ORD008880,C0446,2022-06-03,Delivered,Wallet,1015.07,3.0
ORD008881,C0858,2024-12-19,Delivered,Credit Card,4807.89,7.0
ORD008882,C0311,2023-10-24,Delivered,Debit Card,9801.81,2.0
ORD008883,C1030,2024-02-10,Delivered,UPI,7047.9,3.0
ORD008884,C0681,2022-08-28,Delivered,Wallet,7632.85,3.0
ORD008885,C0868,2024-10-04,Returned,Credit Card,1662.1,
ORD008886,C0591,2024-11-07,Delivered,Debit Card,1424.99,2.0
ORD008887,C0404,2024-01-09,Delivered,Net Banking,7221.7,7.0
ORD008888,C0237,2023-08-01,Delivered,UPI,5198.26,2.0
ORD008889,C0361,2024-05-15,Delivered,Credit Card,13456.25,4.0
ORD008890,C1517,2022-11-22,Delivered,UPI,9441.05,10.0
ORD008891,C1387,2022-11-22,Delivered,Debit Card,7461.72,1.0
ORD008892,C1835,2022-08-09,Returned,Wallet,4226.47,
ORD008893,C1804,2022-10-19,Pending,Credit Card,525.77,
ORD008894,C0007,2022-08-09,Delivered,Net Banking,7914.91,10.0
ORD008895,C1070,2024-03-15,Delivered,UPI,5824.61,1.0
ORD008896,C1026,2022-01-11,Delivered,Debit Card,8052.99,3.0
ORD008897,C0147,2022-07-16,Delivered,Wallet,11562.97,5.0
ORD008898,C0134,2023-05-30,Delivered,Net Banking,2395.68,9.0
ORD008899,C1822,2023-02-09,Delivered,UPI,3850.63,8.0
ORD008900,C1213,2022-06-28,Cancelled,Wallet,2985.71,
ORD008901,C0360,2022-05-19,Delivered,Credit Card,2549.54,6.0
ORD008902,C0867,2022-02-02,Cancelled,Wallet,2297.36,
ORD008903,C0185,2022-05-21,Returned,UPI,13079.98,
ORD008904,C0009,2024-07-09,Delivered,Credit Card,6761.21,8.0
ORD008905,C0757,2022-08-25,Delivered,Wallet,9091.58,1.0
ORD008906,C0102,2024-05-23,Delivered,UPI,6172.07,7.0
ORD008907,C0048,2023-11-13,Delivered,Wallet,9691.4,3.0
ORD008908,C0855,2024-11-05,Delivered,UPI,12952.3,3.0
ORD008909,C0016,2023-02-08,Delivered,Debit Card,4245.94,1.0
ORD008910,C0241,2022-12-26,Pending,Wallet,11237.25,
ORD008911,C1546,2022-01-10,Delivered,Credit Card,3818.7,5.0
ORD008912,C1892,2022-09-11,Delivered,Wallet,5810.99,4.0
ORD008913,C0332,2022-09-04,Returned,Net Banking,17049.58,
ORD008914,C0513,2022-06-25,Delivered,Net Banking,764.83,8.0
ORD008915,C0024,2024-06-14,Delivered,UPI,7617.9,3.0
ORD008916,C0672,2023-11-17,Delivered,Debit Card,8389.88,4.0
ORD008917,C1855,2024-10-29,Delivered,Net Banking,602.37,2.0
ORD008918,C0066,2023-02-28,Returned,Credit Card,116.75,
ORD008919,C0253,2022-09-16,Delivered,Debit Card,1105.03,6.0
ORD008920,C0076,2022-09-29,Delivered,Wallet,1459.91,9.0
ORD008921,C0226,2022-10-24,Delivered,Debit Card,3805.82,9.0
ORD008922,C0734,2022-02-19,Delivered,UPI,8677.11,7.0
ORD008923,C1631,2024-10-08,Delivered,Debit Card,14775.3,8.0
ORD008924,C0620,2023-12-11,Returned,Debit Card,1559.06,
ORD008925,C0515,2024-11-19,Delivered,Credit Card,4702.91,4.0
ORD008926,C0906,2023-08-15,Delivered,Credit Card,11842.36,3.0
ORD008927,C0898,2022-05-27,Delivered,Net Banking,9746.21,8.0
ORD008928,C1669,2022-09-20,Delivered,Wallet,2697.51,9.0
ORD008929,C0211,2024-01-05,Delivered,Debit Card,9275.87,5.0
ORD008930,C1950,2023-04-11,Pending,Debit Card,7897.22,
ORD008931,C1374,2024-09-16,Delivered,Credit Card,5982.43,7.0
ORD008932,C0025,2022-02-20,Delivered,Wallet,8858.63,3.0
ORD008933,C1315,2022-01-14,Delivered,Wallet,317.99,5.0
ORD008934,C1105,2022-01-16,Delivered,Wallet,8539.78,8.0
ORD008935,C1690,2023-10-16,Delivered,UPI,10416.43,9.0
ORD008936,C1482,2024-01-09,Delivered,Debit Card,2867.99,3.0
ORD008937,C0015,2022-05-15,Delivered,Credit Card,5631.19,9.0
ORD008938,C1646,2024-03-25,Cancelled,Credit Card,1140.58,
ORD008939,C0215,2024-03-13,Delivered,Credit Card,2961.27,7.0
ORD008940,C0195,2022-05-09,Delivered,UPI,6490.76,4.0
ORD008941,C1640,2022-04-01,Delivered,UPI,5833.42,3.0
ORD008942,C0973,2022-02-23,Delivered,Wallet,7093.29,6.0
ORD008943,C1551,2022-11-04,Returned,Wallet,4091.03,
ORD008944,C0295,2023-09-03,Cancelled,Wallet,4726.82,
ORD008945,C0256,2022-09-29,Delivered,UPI,3043.11,2.0
ORD008946,C1795,2024-03-18,Returned,Net Banking,12050.41,
ORD008947,C1640,2022-07-13,Returned,Credit Card,5232.55,
ORD008948,C1622,2022-06-19,Cancelled,Debit Card,9256.71,
ORD008949,C1438,2023-02-07,Delivered,Credit Card,11300.53,2.0
ORD008950,C0576,2022-10-11,Delivered,Net Banking,9066.3,9.0
ORD008951,C1521,2024-10-16,Delivered,Credit Card,12098.63,8.0
ORD008952,C0209,2022-08-26,Returned,Credit Card,3659.95,
ORD008953,C1008,2022-11-06,Delivered,UPI,12023.84,4.0
ORD008954,C0714,2024-08-30,Delivered,Debit Card,1487.76,2.0
ORD008955,C1798,2022-01-16,Delivered,Net Banking,6592.22,5.0
