order_item_id,order_id,product_id,quantity,unit_price,discount_pct,line_total
OI021330,ORD007109,P0056,2,1526.24,0.04,2930.38
OI021331,ORD007110,P0137,1,1305.96,0.11,1162.3
OI021332,ORD007110,P0004,1,1766.29,0.14,1519.01
OI021333,ORD007111,P0061,3,1453.44,0.29,3095.83
OI021334,ORD007112,P0138,3,1359.85,0.07,3793.98
OI021335,ORD007112,P0071,4,242.29,0.1,872.24
OI021336,ORD007113,P0028,4,653.5,0.26,1934.36
OI021337,ORD007113,P0002,1,775.48,0.07,721.2
OI021338,ORD007113,P0046,1,1377.83,0.19,1116.04
OI021339,ORD007114,P0005,4,1455.81,0.05,5532.08
OI021340,ORD007115,P0122,1,445.62,0.22,347.58
OI021341,ORD007116,P0035,1,1274.35,0.18,1044.97
OI021342,ORD007116,P0138,2,1359.85,0.23,2094.17
OI021343,ORD007117,P0135,2,1312.72,0.08,2415.4
OI021344,ORD007117,P0039,4,480.43,0.06,1806.42
OI021345,ORD007117,P0110,4,254.97,0.14,877.1
OI021346,ORD007118,P0032,1,1981.16,0.16,1664.17
OI021347,ORD007118,P0016,2,1485.48,0.09,2703.57
OI021348,ORD007118,P0012,4,1343.89,0.21,4246.69
OI021349,ORD007119,P0006,2,1984.86,0.25,2977.29
OI021350,ORD007119,P0148,2,55.82,0.15,94.89
OI021351,ORD007119,P0058,3,932.67,0.12,2462.25
OI021352,ORD007120,P0118,4,133.15,0.0,532.6
OI021353,ORD007120,P0097,3,832.12,0.02,2446.43
OI021354,ORD007120,P0126,2,590.08,0.26,873.32
OI021355,ORD007120,P0034,4,1849.86,0.05,7029.47
OI021356,ORD007120,P0119,3,646.09,0.26,1434.32
OI021357,ORD007121,P0052,3,613.17,0.23,1416.42
OI021358,ORD007122,P0063,2,1975.17,0.1,3555.31
OI021359,ORD007122,P0126,2,590.08,0.06,1109.35
OI021360,ORD007122,P0003,1,793.17,0.22,618.67
OI021361,ORD007122,P0012,4,1343.89,0.29,3816.65
OI021362,ORD007123,P0090,4,951.73,0.14,3273.95
OI021363,ORD007123,P0055,2,1472.51,0.07,2738.87
OI021364,ORD007123,P0134,4,1612.09,0.05,6125.94
OI021365,ORD007123,P0071,2,242.29,0.09,440.97
OI021366,ORD007124,P0001,3,505.78,0.28,1092.48
OI021367,ORD007124,P0104,2,1595.67,0.1,2872.21
OI021368,ORD007124,P0067,3,776.81,0.25,1747.82
OI021369,ORD007124,P0116,4,1491.79,0.06,5609.13
OI021370,ORD007125,P0050,3,1019.77,0.29,2172.11
OI021371,ORD007125,P0097,3,832.12,0.01,2471.4
OI021372,ORD007125,P0086,3,69.04,0.23,159.48
OI021373,ORD007125,P0048,2,988.37,0.2,1581.39
OI021374,ORD007126,P0125,4,1993.73,0.19,6459.69
OI021375,ORD007126,P0016,4,1485.48,0.19,4812.96
OI021376,ORD007127,P0084,2,1257.41,0.22,1961.56
OI021377,ORD007127,P0081,2,978.08,0.24,1486.68
OI021378,ORD007127,P0125,4,1993.73,0.04,7655.92
OI021379,ORD007127,P0143,2,982.37,0.06,1846.86
OI021380,ORD007127,P0123,1,300.28,0.27,219.2
OI021381,ORD007128,P0068,2,78.67,0.04,151.05
OI021382,ORD007129,P0100,1,171.92,0.08,158.17
OI021383,ORD007129,P0102,3,1218.28,0.17,3033.52
OI021384,ORD007129,P0103,3,1571.88,0.1,4244.08
OI021385,ORD007130,P0115,3,184.48,0.14,475.96
OI021386,ORD007130,P0131,1,1517.85,0.11,1350.89
OI021387,ORD007130,P0136,3,1795.46,0.03,5224.79
OI021388,ORD007131,P0066,3,982.36,0.11,2622.9
OI021389,ORD007131,P0022,1,1818.43,0.09,1654.77
OI021390,ORD007131,P0057,3,1079.02,0.19,2622.02
OI021391,ORD007132,P0095,2,1739.32,0.26,2574.19
OI021392,ORD007132,P0117,3,633.61,0.23,1463.64
OI021393,ORD007132,P0038,2,1976.88,0.12,3479.31
OI021394,ORD007132,P0110,3,254.97,0.16,642.52
OI021395,ORD007133,P0101,1,1715.63,0.0,1715.63
OI021396,ORD007133,P0012,3,1343.89,0.13,3507.55
OI021397,ORD007133,P0131,1,1517.85,0.0,1517.85
OI021398,ORD007134,P0051,4,1446.13,0.2,4627.62
OI021399,ORD007134,P0071,3,242.29,0.28,523.35
OI021400,ORD007134,P0021,2,1547.1,0.04,2970.43
OI021401,ORD007134,P0102,1,1218.28,0.14,1047.72
OI021402,ORD007134,P0017,3,553.77,0.17,1378.89
OI021403,ORD007135,P0131,3,1517.85,0.08,4189.27
OI021404,ORD007135,P0125,3,1993.73,0.02,5861.57
OI021405,ORD007135,P0120,4,1330.85,0.2,4258.72
OI021406,ORD007135,P0069,1,1334.69,0.08,1227.91
OI021407,ORD007135,P0146,4,1309.86,0.25,3929.58
OI021408,ORD007136,P0039,3,480.43,0.18,1181.86
OI021409,ORD007136,P0068,1,78.67,0.27,57.43
OI021410,ORD007136,P0141,4,1303.69,0.02,5110.46
OI021411,ORD007137,P0060,4,317.9,0.14,1093.58
OI021412,ORD007137,P0104,1,1595.67,0.2,1276.54
OI021413,ORD007138,P0013,4,1101.37,0.26,3260.06
OI021414,ORD007139,P0131,1,1517.85,0.15,1290.17
OI021415,ORD007139,P0035,3,1274.35,0.11,3402.51
OI021416,ORD007139,P0078,3,1974.18,0.06,5567.19
OI021417,ORD007140,P0094,2,1672.49,0.23,2575.63
OI021418,ORD007140,P0045,3,492.08,0.27,1077.66
OI021419,ORD007141,P0127,4,1657.49,0.25,4972.47
OI021420,ORD007141,P0003,3,793.17,0.2,1903.61
OI021421,ORD007142,P0040,4,129.25,0.24,392.92
OI021422,ORD007142,P0043,3,1576.07,0.16,3971.7
OI021423,ORD007142,P0060,2,317.9,0.1,572.22
OI021424,ORD007142,P0011,4,31.37,0.03,121.72
OI021425,ORD007143,P0119,4,646.09,0.17,2145.02
OI021426,ORD007143,P0082,3,1630.6,0.17,4060.19
OI021427,ORD007143,P0033,1,1203.74,0.09,1095.4
OI021428,ORD007143,P0056,1,1526.24,0.22,1190.47
OI021429,ORD007143,P0093,4,667.21,0.02,2615.46
OI021430,ORD007144,P0010,1,693.88,0.05,659.19
OI021431,ORD007144,P0057,2,1079.02,0.01,2136.46
OI021432,ORD007144,P0100,1,171.92,0.18,140.97
OI021433,ORD007145,P0056,3,1526.24,0.01,4532.93
OI021434,ORD007145,P0098,2,1271.22,0.15,2161.07
OI021435,ORD007146,P0124,1,647.08,0.23,498.25
OI021436,ORD007146,P0077,4,1499.97,0.12,5279.89
OI021437,ORD007146,P0122,4,445.62,0.01,1764.66
OI021438,ORD007147,P0029,1,784.48,0.26,580.52
OI021439,ORD007148,P0028,4,653.5,0.04,2509.44
OI021440,ORD007148,P0052,2,613.17,0.19,993.34
OI021441,ORD007148,P0131,2,1517.85,0.2,2428.56
OI021442,ORD007148,P0104,3,1595.67,0.17,3973.22
OI021443,ORD007149,P0034,3,1849.86,0.16,4661.65
OI021444,ORD007150,P0064,4,775.8,0.13,2699.78
OI021445,ORD007150,P0096,4,909.32,0.07,3382.67
OI021446,ORD007150,P0058,3,932.67,0.02,2742.05
OI021447,ORD007150,P0002,1,775.48,0.26,573.86
OI021448,ORD007151,P0071,3,242.29,0.23,559.69
OI021449,ORD007151,P0097,1,832.12,0.24,632.41
OI021450,ORD007152,P0101,2,1715.63,0.22,2676.38
OI021451,ORD007152,P0056,3,1526.24,0.17,3800.34
OI021452,ORD007152,P0015,2,45.95,0.24,69.84
OI021453,ORD007152,P0129,1,980.13,0.05,931.12
OI021454,ORD007152,P0093,1,667.21,0.13,580.47
OI021455,ORD007153,P0043,3,1576.07,0.2,3782.57
OI021456,ORD007153,P0146,3,1309.86,0.29,2790.0
OI021457,ORD007154,P0142,1,1447.88,0.1,1303.09
OI021458,ORD007154,P0085,4,593.32,0.22,1851.16
OI021459,ORD007154,P0028,3,653.5,0.01,1940.89
OI021460,ORD007154,P0134,3,1612.09,0.03,4691.18
OI021461,ORD007155,P0128,2,1474.09,0.04,2830.25
OI021462,ORD007156,P0148,4,55.82,0.16,187.56
OI021463,ORD007156,P0109,4,567.91,0.2,1817.31
OI021464,ORD007157,P0032,4,1981.16,0.28,5705.74
OI021465,ORD007157,P0123,1,300.28,0.16,252.24
OI021466,ORD007158,P0015,3,45.95,0.04,132.34
OI021467,ORD007158,P0013,2,1101.37,0.15,1872.33
OI021468,ORD007159,P0108,3,68.15,0.14,175.83
OI021469,ORD007159,P0050,4,1019.77,0.25,3059.31
OI021470,ORD007159,P0118,4,133.15,0.13,463.36
OI021471,ORD007160,P0013,4,1101.37,0.02,4317.37
OI021472,ORD007160,P0138,4,1359.85,0.02,5330.61
OI021473,ORD007160,P0127,3,1657.49,0.04,4773.57
OI021474,ORD007160,P0050,3,1019.77,0.21,2416.85
OI021475,ORD007161,P0122,3,445.62,0.0,1336.86
OI021476,ORD007161,P0131,4,1517.85,0.27,4432.12
OI021477,ORD007161,P0003,1,793.17,0.13,690.06
OI021478,ORD007161,P0055,2,1472.51,0.08,2709.42
OI021479,ORD007161,P0047,4,650.06,0.1,2340.22
OI021480,ORD007162,P0024,4,1917.9,0.29,5446.84
OI021481,ORD007162,P0070,4,303.26,0.02,1188.78
OI021482,ORD007162,P0111,4,1593.13,0.01,6308.79
OI021483,ORD007162,P0128,2,1474.09,0.05,2800.77
OI021484,ORD007162,P0043,4,1576.07,0.01,6241.24
OI021485,ORD007163,P0132,1,1395.79,0.27,1018.93
OI021486,ORD007163,P0028,1,653.5,0.22,509.73
OI021487,ORD007163,P0030,4,1251.58,0.23,3854.87
OI021488,ORD007163,P0079,1,1549.75,0.24,1177.81
OI021489,ORD007163,P0013,1,1101.37,0.05,1046.3
OI021490,ORD007164,P0030,1,1251.58,0.0,1251.58
OI021491,ORD007164,P0143,2,982.37,0.03,1905.8
OI021492,ORD007164,P0043,2,1576.07,0.18,2584.75
OI021493,ORD007164,P0135,1,1312.72,0.0,1312.72
OI021494,ORD007164,P0049,2,259.87,0.1,467.77
OI021495,ORD007165,P0017,4,553.77,0.13,1927.12
OI021496,ORD007165,P0085,4,593.32,0.07,2207.15
OI021497,ORD007166,P0126,1,590.08,0.07,548.77
OI021498,ORD007166,P0036,1,676.86,0.11,602.41
OI021499,ORD007166,P0019,1,105.03,0.19,85.07
OI021500,ORD007166,P0064,3,775.8,0.22,1815.37
OI021501,ORD007166,P0029,4,784.48,0.06,2949.64
OI021502,ORD007167,P0144,4,1492.95,0.18,4896.88
OI021503,ORD007167,P0142,3,1447.88,0.08,3996.15
OI021504,ORD007167,P0088,1,1975.36,0.13,1718.56
OI021505,ORD007168,P0028,2,653.5,0.18,1071.74
OI021506,ORD007168,P0137,1,1305.96,0.17,1083.95
OI021507,ORD007168,P0064,2,775.8,0.13,1349.89
OI021508,ORD007168,P0031,2,610.05,0.01,1207.9
OI021509,ORD007169,P0002,2,775.48,0.13,1349.34
OI021510,ORD007169,P0028,4,653.5,0.12,2300.32
OI021511,ORD007169,P0040,2,129.25,0.07,240.4
OI021512,ORD007170,P0081,4,978.08,0.03,3794.95
OI021513,ORD007171,P0026,2,1128.49,0.09,2053.85
OI021514,ORD007171,P0036,3,676.86,0.15,1725.99
OI021515,ORD007172,P0069,2,1334.69,0.01,2642.69
OI021516,ORD007172,P0032,4,1981.16,0.23,6101.97
OI021517,ORD007172,P0106,1,1328.66,0.05,1262.23
OI021518,ORD007173,P0093,3,667.21,0.25,1501.22
OI021519,ORD007173,P0010,4,693.88,0.19,2248.17
OI021520,ORD007173,P0147,2,252.88,0.28,364.15
OI021521,ORD007173,P0036,4,676.86,0.06,2544.99
OI021522,ORD007174,P0084,3,1257.41,0.19,3055.51
OI021523,ORD007175,P0026,1,1128.49,0.26,835.08
OI021524,ORD007175,P0059,4,966.88,0.15,3287.39
OI021525,ORD007175,P0009,2,155.66,0.29,221.04
OI021526,ORD007175,P0143,1,982.37,0.21,776.07
OI021527,ORD007176,P0042,2,1481.12,0.21,2340.17
OI021528,ORD007176,P0124,4,647.08,0.17,2148.31
OI021529,ORD007176,P0025,2,342.42,0.23,527.33
OI021530,ORD007176,P0098,1,1271.22,0.17,1055.11
OI021531,ORD007176,P0119,2,646.09,0.18,1059.59
OI021532,ORD007177,P0101,4,1715.63,0.18,5627.27
OI021533,ORD007178,P0052,4,613.17,0.14,2109.3
OI021534,ORD007178,P0017,1,553.77,0.19,448.55
OI021535,ORD007179,P0107,2,1888.98,0.23,2909.03
OI021536,ORD007179,P0030,2,1251.58,0.16,2102.65
OI021537,ORD007179,P0060,1,317.9,0.21,251.14
OI021538,ORD007179,P0062,2,1941.28,0.22,3028.4
OI021539,ORD007180,P0098,2,1271.22,0.3,1779.71
OI021540,ORD007180,P0072,3,1415.08,0.2,3396.19
OI021541,ORD007181,P0066,4,982.36,0.02,3850.85
OI021542,ORD007181,P0019,4,105.03,0.23,323.49
OI021543,ORD007182,P0092,1,1333.51,0.24,1013.47
OI021544,ORD007182,P0022,3,1818.43,0.16,4582.44
OI021545,ORD007182,P0124,1,647.08,0.07,601.78
OI021546,ORD007182,P0069,4,1334.69,0.14,4591.33
OI021547,ORD007182,P0082,2,1630.6,0.06,3065.53
OI021548,ORD007183,P0144,3,1492.95,0.26,3314.35
OI021549,ORD007183,P0038,3,1976.88,0.3,4151.45
OI021550,ORD007183,P0102,2,1218.28,0.15,2071.08
OI021551,ORD007183,P0093,4,667.21,0.03,2588.77
OI021552,ORD007184,P0018,2,78.55,0.03,152.39
OI021553,ORD007184,P0058,2,932.67,0.06,1753.42
OI021554,ORD007185,P0020,2,1383.79,0.25,2075.68
OI021555,ORD007186,P0056,2,1526.24,0.05,2899.86
OI021556,ORD007186,P0049,3,259.87,0.02,764.02
OI021557,ORD007186,P0150,1,973.54,0.17,808.04
OI021558,ORD007186,P0137,3,1305.96,0.05,3721.99
OI021559,ORD007187,P0061,2,1453.44,0.24,2209.23
OI021560,ORD007187,P0129,1,980.13,0.14,842.91
OI021561,ORD007187,P0035,4,1274.35,0.2,4077.92
OI021562,ORD007187,P0085,4,593.32,0.0,2373.28
OI021563,ORD007188,P0070,1,303.26,0.24,230.48
OI021564,ORD007188,P0060,1,317.9,0.08,292.47
OI021565,ORD007188,P0028,4,653.5,0.24,1986.64
OI021566,ORD007188,P0021,2,1547.1,0.05,2939.49
OI021567,ORD007188,P0071,2,242.29,0.12,426.43
OI021568,ORD007189,P0028,3,653.5,0.03,1901.68
OI021569,ORD007189,P0005,2,1455.81,0.08,2678.69
OI021570,ORD007189,P0086,1,69.04,0.28,49.71
OI021571,ORD007189,P0030,2,1251.58,0.16,2102.65
OI021572,ORD007190,P0099,4,894.17,0.03,3469.38
OI021573,ORD007190,P0146,3,1309.86,0.2,3143.66
OI021574,ORD007190,P0012,2,1343.89,0.29,1908.32
OI021575,ORD007191,P0059,4,966.88,0.28,2784.61
OI021576,ORD007191,P0026,3,1128.49,0.06,3182.34
OI021577,ORD007192,P0016,2,1485.48,0.26,2198.51
OI021578,ORD007192,P0039,3,480.43,0.16,1210.68
OI021579,ORD007192,P0036,4,676.86,0.01,2680.37
OI021580,ORD007192,P0056,4,1526.24,0.01,6043.91
OI021581,ORD007192,P0052,2,613.17,0.0,1226.34
OI021582,ORD007193,P0107,2,1888.98,0.08,3475.72
OI021583,ORD007193,P0067,1,776.81,0.15,660.29
OI021584,ORD007193,P0149,4,1390.51,0.25,4171.53
OI021585,ORD007193,P0044,1,1627.29,0.26,1204.19
OI021586,ORD007193,P0128,3,1474.09,0.08,4068.49
OI021587,ORD007194,P0099,1,894.17,0.17,742.16
OI021588,ORD007194,P0094,1,1672.49,0.11,1488.52
OI021589,ORD007194,P0033,4,1203.74,0.14,4140.87
OI021590,ORD007195,P0109,1,567.91,0.08,522.48
OI021591,ORD007195,P0128,2,1474.09,0.05,2800.77
OI021592,ORD007196,P0144,1,1492.95,0.06,1403.37
OI021593,ORD007196,P0065,1,1544.83,0.14,1328.55
OI021594,ORD007196,P0132,1,1395.79,0.24,1060.8
OI021595,ORD007196,P0025,1,342.42,0.06,321.87
OI021596,ORD007197,P0093,3,667.21,0.29,1421.16
OI021597,ORD007197,P0066,2,982.36,0.07,1827.19
OI021598,ORD007197,P0102,1,1218.28,0.26,901.53
OI021599,ORD007198,P0028,2,653.5,0.28,941.04
OI021600,ORD007198,P0004,1,1766.29,0.03,1713.3
OI021601,ORD007199,P0121,4,1081.2,0.24,3286.85
OI021602,ORD007199,P0127,1,1657.49,0.06,1558.04
OI021603,ORD007200,P0132,3,1395.79,0.1,3768.63
OI021604,ORD007201,P0093,1,667.21,0.01,660.54
OI021605,ORD007201,P0004,4,1766.29,0.25,5298.87
OI021606,ORD007201,P0076,3,1276.0,0.24,2909.28
OI021607,ORD007201,P0022,4,1818.43,0.21,5746.24
OI021608,ORD007201,P0144,2,1492.95,0.29,2119.99
OI021609,ORD007202,P0139,2,1362.1,0.15,2315.57
OI021610,ORD007202,P0005,1,1455.81,0.07,1353.9
OI021611,ORD007202,P0006,2,1984.86,0.14,3413.96
OI021612,ORD007202,P0058,2,932.67,0.05,1772.07
OI021613,ORD007202,P0113,1,1488.51,0.28,1071.73
OI021614,ORD007203,P0055,1,1472.51,0.01,1457.78
OI021615,ORD007203,P0012,1,1343.89,0.09,1222.94
OI021616,ORD007203,P0077,3,1499.97,0.15,3824.92
OI021617,ORD007204,P0099,3,894.17,0.27,1958.23
OI021618,ORD007205,P0148,2,55.82,0.02,109.41
OI021619,ORD007205,P0072,1,1415.08,0.05,1344.33
OI021620,ORD007205,P0126,4,590.08,0.01,2336.72
OI021621,ORD007206,P0145,4,932.71,0.29,2648.9
OI021622,ORD007206,P0089,2,1209.94,0.27,1766.51
OI021623,ORD007207,P0116,4,1491.79,0.25,4475.37
OI021624,ORD007207,P0102,1,1218.28,0.27,889.34
OI021625,ORD007208,P0144,3,1492.95,0.26,3314.35
OI021626,ORD007209,P0131,3,1517.85,0.29,3233.02
OI021627,ORD007209,P0102,3,1218.28,0.1,3289.36
OI021628,ORD007210,P0053,2,1726.23,0.05,3279.84
OI021629,ORD007210,P0017,2,553.77,0.19,897.11
OI021630,ORD007210,P0051,1,1446.13,0.19,1171.37
OI021631,ORD007211,P0015,3,45.95,0.2,110.28
OI021632,ORD007211,P0081,3,978.08,0.26,2171.34
OI021633,ORD007212,P0026,1,1128.49,0.22,880.22
OI021634,ORD007212,P0070,4,303.26,0.23,934.04
OI021635,ORD007212,P0109,2,567.91,0.26,840.51
OI021636,ORD007212,P0043,3,1576.07,0.15,4018.98
OI021637,ORD007213,P0015,2,45.95,0.29,65.25
OI021638,ORD007213,P0127,2,1657.49,0.05,3149.23
OI021639,ORD007213,P0057,2,1079.02,0.04,2071.72
OI021640,ORD007213,P0067,1,776.81,0.24,590.38
OI021641,ORD007214,P0098,3,1271.22,0.29,2707.7
OI021642,ORD007214,P0115,3,184.48,0.18,453.82
OI021643,ORD007214,P0042,4,1481.12,0.25,4443.36
OI021644,ORD007214,P0084,2,1257.41,0.04,2414.23
OI021645,ORD007215,P0092,2,1333.51,0.08,2453.66
OI021646,ORD007215,P0141,3,1303.69,0.22,3050.63
OI021647,ORD007215,P0102,3,1218.28,0.01,3618.29
OI021648,ORD007216,P0048,4,988.37,0.08,3637.2
OI021649,ORD007216,P0113,2,1488.51,0.08,2738.86
OI021650,ORD007216,P0118,2,133.15,0.01,263.64
OI021651,ORD007216,P0096,2,909.32,0.11,1618.59
OI021652,ORD007217,P0137,4,1305.96,0.01,5171.6
OI021653,ORD007217,P0067,1,776.81,0.23,598.14
OI021654,ORD007217,P0092,2,1333.51,0.14,2293.64
OI021655,ORD007217,P0106,4,1328.66,0.03,5155.2
OI021656,ORD007218,P0008,1,338.03,0.12,297.47
OI021657,ORD007218,P0067,4,776.81,0.07,2889.73
OI021658,ORD007218,P0009,4,155.66,0.06,585.28
OI021659,ORD007218,P0070,3,303.26,0.21,718.73
OI021660,ORD007218,P0094,2,1672.49,0.0,3344.98
OI021661,ORD007219,P0134,1,1612.09,0.22,1257.43
OI021662,ORD007219,P0038,4,1976.88,0.19,6405.09
OI021663,ORD007219,P0009,3,155.66,0.14,401.6
OI021664,ORD007220,P0126,2,590.08,0.17,979.53
OI021665,ORD007220,P0127,1,1657.49,0.2,1325.99
OI021666,ORD007220,P0115,3,184.48,0.04,531.3
OI021667,ORD007221,P0105,3,938.94,0.28,2028.11
OI021668,ORD007222,P0050,2,1019.77,0.16,1713.21
OI021669,ORD007222,P0042,4,1481.12,0.16,4976.56
OI021670,ORD007222,P0137,4,1305.96,0.15,4440.26
OI021671,ORD007222,P0065,1,1544.83,0.27,1127.73
OI021672,ORD007222,P0076,3,1276.0,0.16,3215.52
OI021673,ORD007223,P0019,3,105.03,0.19,255.22
OI021674,ORD007224,P0001,3,505.78,0.12,1335.26
OI021675,ORD007224,P0114,1,879.55,0.24,668.46
OI021676,ORD007224,P0136,3,1795.46,0.02,5278.65
OI021677,ORD007225,P0093,3,667.21,0.06,1881.53
OI021678,ORD007225,P0084,3,1257.41,0.02,3696.79
OI021679,ORD007226,P0136,2,1795.46,0.23,2765.01
OI021680,ORD007226,P0127,1,1657.49,0.28,1193.39
OI021681,ORD007227,P0042,2,1481.12,0.01,2932.62
OI021682,ORD007227,P0018,2,78.55,0.02,153.96
OI021683,ORD007227,P0037,4,1026.94,0.06,3861.29
OI021684,ORD007227,P0073,1,1753.25,0.04,1683.12
OI021685,ORD007227,P0053,2,1726.23,0.29,2451.25
OI021686,ORD007228,P0033,1,1203.74,0.07,1119.48
OI021687,ORD007228,P0039,1,480.43,0.18,393.95
OI021688,ORD007228,P0042,1,1481.12,0.24,1125.65
OI021689,ORD007228,P0059,2,966.88,0.13,1682.37
OI021690,ORD007228,P0010,3,693.88,0.09,1894.29
OI021691,ORD007229,P0027,2,1878.46,0.24,2855.26
OI021692,ORD007229,P0099,3,894.17,0.29,1904.58
OI021693,ORD007229,P0066,2,982.36,0.17,1630.72
OI021694,ORD007229,P0123,3,300.28,0.05,855.8
OI021695,ORD007230,P0134,2,1612.09,0.28,2321.41
OI021696,ORD007230,P0123,4,300.28,0.11,1069.0
OI021697,ORD007230,P0021,3,1547.1,0.11,4130.76
OI021698,ORD007230,P0115,2,184.48,0.27,269.34
OI021699,ORD007230,P0077,2,1499.97,0.21,2369.95
OI021700,ORD007231,P0108,2,68.15,0.25,102.23
OI021701,ORD007232,P0042,2,1481.12,0.2,2369.79
OI021702,ORD007232,P0043,4,1576.07,0.21,4980.38
OI021703,ORD007232,P0002,1,775.48,0.2,620.38
OI021704,ORD007232,P0107,2,1888.98,0.12,3324.6
OI021705,ORD007233,P0071,1,242.29,0.19,196.25
OI021706,ORD007233,P0048,1,988.37,0.28,711.63
OI021707,ORD007233,P0112,2,1848.46,0.18,3031.47
OI021708,ORD007233,P0051,4,1446.13,0.1,5206.07
OI021709,ORD007234,P0098,1,1271.22,0.11,1131.39
OI021710,ORD007234,P0031,1,610.05,0.16,512.44
OI021711,ORD007235,P0079,4,1549.75,0.21,4897.21
OI021712,ORD007235,P0054,2,761.66,0.2,1218.66
OI021713,ORD007235,P0090,3,951.73,0.16,2398.36
OI021714,ORD007235,P0023,3,1978.69,0.03,5757.99
OI021715,ORD007235,P0010,1,693.88,0.12,610.61
OI021716,ORD007236,P0086,4,69.04,0.13,240.26
OI021717,ORD007236,P0143,1,982.37,0.18,805.54
OI021718,ORD007236,P0043,4,1576.07,0.05,5989.07
OI021719,ORD007236,P0142,2,1447.88,0.2,2316.61
OI021720,ORD007236,P0135,3,1312.72,0.12,3465.58
OI021721,ORD007237,P0060,3,317.9,0.2,762.96
OI021722,ORD007237,P0139,1,1362.1,0.19,1103.3
OI021723,ORD007237,P0013,2,1101.37,0.13,1916.38
OI021724,ORD007238,P0131,3,1517.85,0.17,3779.45
OI021725,ORD007238,P0060,2,317.9,0.3,445.06
OI021726,ORD007238,P0079,3,1549.75,0.22,3626.41
OI021727,ORD007238,P0063,2,1975.17,0.0,3950.34
OI021728,ORD007239,P0144,3,1492.95,0.22,3493.5
OI021729,ORD007239,P0074,1,611.42,0.23,470.79
OI021730,ORD007239,P0092,2,1333.51,0.15,2266.97
OI021731,ORD007240,P0139,1,1362.1,0.26,1007.95
OI021732,ORD007240,P0034,1,1849.86,0.15,1572.38
OI021733,ORD007241,P0045,2,492.08,0.04,944.79
OI021734,ORD007241,P0024,2,1917.9,0.2,3068.64
OI021735,ORD007242,P0120,3,1330.85,0.06,3753.0
OI021736,ORD007243,P0136,3,1795.46,0.29,3824.33
OI021737,ORD007243,P0139,1,1362.1,0.21,1076.06
OI021738,ORD007244,P0090,2,951.73,0.13,1656.01
OI021739,ORD007244,P0065,1,1544.83,0.15,1313.11
OI021740,ORD007244,P0040,1,129.25,0.06,121.49
OI021741,ORD007244,P0024,3,1917.9,0.18,4718.03
OI021742,ORD007244,P0125,2,1993.73,0.26,2950.72
OI021743,ORD007245,P0003,4,793.17,0.26,2347.78
OI021744,ORD007246,P0027,2,1878.46,0.06,3531.5
OI021745,ORD007246,P0114,2,879.55,0.15,1495.23
OI021746,ORD007246,P0023,2,1978.69,0.2,3165.9
OI021747,ORD007246,P0138,4,1359.85,0.27,3970.76
OI021748,ORD007247,P0020,4,1383.79,0.0,5535.16
OI021749,ORD007247,P0128,4,1474.09,0.1,5306.72
OI021750,ORD007248,P0131,3,1517.85,0.11,4052.66
OI021751,ORD007248,P0081,2,978.08,0.03,1897.48
OI021752,ORD007248,P0140,2,1948.58,0.19,3156.7
OI021753,ORD007249,P0069,4,1334.69,0.05,5071.82
OI021754,ORD007249,P0007,1,219.4,0.19,177.71
OI021755,ORD007249,P0016,4,1485.48,0.08,5466.57
OI021756,ORD007250,P0006,1,1984.86,0.22,1548.19
OI021757,ORD007250,P0099,3,894.17,0.13,2333.78
OI021758,ORD007250,P0008,1,338.03,0.03,327.89
OI021759,ORD007250,P0126,2,590.08,0.16,991.33
OI021760,ORD007250,P0102,3,1218.28,0.22,2850.78
OI021761,ORD007251,P0076,3,1276.0,0.21,3024.12
OI021762,ORD007251,P0118,3,133.15,0.01,395.46
OI021763,ORD007251,P0005,2,1455.81,0.3,2038.13
OI021764,ORD007251,P0142,2,1447.88,0.29,2055.99
OI021765,ORD007251,P0027,2,1878.46,0.15,3193.38
OI021766,ORD007252,P0093,2,667.21,0.1,1200.98
OI021767,ORD007252,P0051,3,1446.13,0.16,3644.25
OI021768,ORD007253,P0113,2,1488.51,0.28,2143.45
OI021769,ORD007254,P0019,1,105.03,0.02,102.93
OI021770,ORD007254,P0058,2,932.67,0.12,1641.5
OI021771,ORD007254,P0078,1,1974.18,0.11,1757.02
OI021772,ORD007254,P0112,3,1848.46,0.25,4159.03
OI021773,ORD007254,P0139,4,1362.1,0.02,5339.43
OI021774,ORD007255,P0087,1,131.5,0.17,109.14
OI021775,ORD007256,P0013,3,1101.37,0.07,3072.82
OI021776,ORD007257,P0023,4,1978.69,0.24,6015.22
OI021777,ORD007257,P0055,1,1472.51,0.05,1398.88
OI021778,ORD007257,P0024,4,1917.9,0.29,5446.84
OI021779,ORD007258,P0040,3,129.25,0.11,345.1
OI021780,ORD007258,P0078,3,1974.18,0.23,4560.36
OI021781,ORD007258,P0142,3,1447.88,0.14,3735.53
OI021782,ORD007258,P0133,2,203.67,0.16,342.17
OI021783,ORD007258,P0087,1,131.5,0.2,105.2
OI021784,ORD007259,P0005,1,1455.81,0.27,1062.74
OI021785,ORD007259,P0139,4,1362.1,0.24,4140.78
OI021786,ORD007259,P0107,4,1888.98,0.26,5591.38
OI021787,ORD007260,P0097,3,832.12,0.04,2396.51
OI021788,ORD007260,P0124,3,647.08,0.17,1611.23
OI021789,ORD007260,P0122,1,445.62,0.18,365.41
